model,lake,cali,metric,value
air2water6par,Zurich,uncalibrated,nse,0.972688716024703
air2water6par,Zurich,uncalibrated,r,0.990960462435331
air2water6par,Zurich,uncalibrated,bias,-0.489272200854701
air2water6par,Thun,calibrated,rmse,0.745374390740737
air2water6par,Thun,calibrated,nse,0.977079261927435
air2water6par,Thun,calibrated,r,0.988473330730048
air2water6par,Thun,calibrated,bias,-0.00130592334494776
air2water6par,Thun,uncalibrated,rmse,5.67114929461162
air2water6par,Thun,uncalibrated,nse,-0.326849986205415
air2water6par,Thun,uncalibrated,r,0.890805603475246
air2water6par,Thun,uncalibrated,bias,-5.20673397212544
air2water6par,Murten,calibrated,rmse,1.03925343238045
air2water6par,Murten,calibrated,nse,0.979495991583346
air2water6par,Murten,calibrated,r,0.989695199679721
air2water6par,Murten,calibrated,bias,0.00345823788546258
air2water6par,Murten,uncalibrated,rmse,2.2203930329444
air2water6par,Murten,uncalibrated,nse,0.906404375094686
air2water6par,Murten,uncalibrated,r,0.987825904046215
air2water6par,Murten,uncalibrated,bias,-1.75280625550661
air2water6par,Bryrup,calibrated,rmse,0.863301532932734
air2water6par,Bryrup,calibrated,nse,0.97889070221253
air2water6par,Bryrup,calibrated,r,0.989447096357437
air2water6par,Bryrup,calibrated,bias,-0.0268716973415133
air2water6par,Bryrup,uncalibrated,rmse,1.43355419081437
air2water6par,Bryrup,uncalibrated,nse,0.941792762041025
air2water6par,Bryrup,uncalibrated,r,0.972855281279506
air2water6par,Bryrup,uncalibrated,bias,-0.378762842535787
